14.0, 52.0, 18.0, 2.0, 14.0, 13.0, 52.0, 18.0, 2.0, 14.0
13.0, 47.0, 17.0, 4.0, 13.0, 11.0, 47.0, 17.0, 4.0, 13.0
3.0, 19.0, 9.0, 2.0, 3.0, 1.0, 18.0, 6.0, 6.0, 1.0
3.0, 19.0, 9.0, 2.0, 3.0, 2.0, 18.0, 6.0, 3.0, 2.0
4.0, 16.0, 7.0, 5.0, 4.0, 3.0, 12.0, 9.0, 0.0, 3.0
4.0, 16.0, 7.0, 5.0, 4.0, 3.0, 11.0, 8.0, 0.0, 3.0
4.0, 16.0, 7.0, 5.0, 4.0, 3.0, 14.0, 7.0, 3.0, 3.0
4.0, 16.0, 7.0, 5.0, 4.0, 3.0, 13.0, 6.0, 3.0, 3.0
4.0, 16.0, 7.0, 5.0, 4.0, 3.0, 10.0, 7.0, 0.0, 3.0
8.0, 22.0, 9.0, 2.0, 8.0, 5.0, 17.0, 9.0, 2.0, 6.0
8.0, 22.0, 9.0, 2.0, 8.0, 4.0, 16.0, 8.0, 2.0, 5.0
8.0, 22.0, 9.0, 2.0, 8.0, 3.0, 15.0, 7.0, 2.0, 4.0
8.0, 22.0, 9.0, 2.0, 8.0, 3.0, 14.0, 6.0, 3.0, 3.0
8.0, 22.0, 9.0, 2.0, 8.0, 3.0, 11.0, 5.0, 3.0, 3.0
8.0, 27.0, 9.0, 1.0, 8.0, 5.0, 27.0, 9.0, 1.0, 8.0
5.0, 25.0, 8.0, 2.0, 5.0, 2.0, 25.0, 8.0, 2.0, 5.0
2.0, 22.0, 7.0, 3.0, 2.0, 2.0, 22.0, 7.0, 3.0, 2.0
2.0, 19.0, 6.0, 3.0, 2.0, 2.0, 19.0, 6.0, 3.0, 2.0
2.0, 17.0, 5.0, 3.0, 2.0, 2.0, 10.0, 3.0, 0.0, 3.0
2.0, 17.0, 5.0, 3.0, 2.0, 1.0, 9.0, 2.0, 1.0, 2.0
2.0, 17.0, 5.0, 3.0, 2.0, 3.0, 12.0, 8.0, 0.0, 4.0
2.0, 17.0, 5.0, 3.0, 2.0, 3.0, 11.0, 7.0, 0.0, 3.0
2.0, 17.0, 5.0, 3.0, 2.0, 3.0, 10.0, 6.0, 0.0, 3.0
2.0, 17.0, 5.0, 3.0, 2.0, 3.0, 9.0, 5.0, 0.0, 3.0
8.0, 22.0, 10.0, 2.0, 8.0, 8.0, 22.0, 10.0, 2.0, 8.0
8.0, 29.0, 10.0, 1.0, 8.0, 5.0, 29.0, 10.0, 1.0, 8.0
5.0, 28.0, 9.0, 3.0, 5.0, 5.0, 28.0, 9.0, 3.0, 5.0
5.0, 24.0, 8.0, 3.0, 5.0, 5.0, 24.0, 8.0, 3.0, 5.0
8.0, 30.0, 8.0, 1.0, 8.0, 5.0, 30.0, 8.0, 1.0, 8.0
7.0, 32.0, 9.0, 1.0, 7.0, 1.0, 6.0, 2.0, 3.0, 1.0
7.0, 32.0, 9.0, 1.0, 7.0, 6.0, 32.0, 9.0, 1.0, 7.0
6.0, 30.0, 8.0, 2.0, 6.0, 2.0, 17.0, 3.0, 1.0, 3.0
6.0, 30.0, 8.0, 2.0, 6.0, 1.0, 15.0, 2.0, 1.0, 2.0
6.0, 30.0, 8.0, 2.0, 6.0, 5.0, 30.0, 8.0, 2.0, 6.0
5.0, 25.0, 7.0, 1.0, 5.0, 4.0, 25.0, 7.0, 1.0, 5.0
4.0, 24.0, 6.0, 1.0, 4.0, 3.0, 24.0, 6.0, 1.0, 4.0
4.0, 29.0, 8.0, 2.0, 4.0, 4.0, 29.0, 8.0, 2.0, 4.0
4.0, 29.0, 8.0, 2.0, 4.0, 1.0, 4.0, 2.0, 0.0, 2.0
4.0, 33.0, 8.0, 1.0, 4.0, 4.0, 33.0, 8.0, 1.0, 4.0
4.0, 33.0, 8.0, 2.0, 4.0, 4.0, 33.0, 8.0, 2.0, 4.0
4.0, 35.0, 7.0, 2.0, 4.0, 4.0, 35.0, 7.0, 2.0, 4.0
4.0, 30.0, 6.0, 2.0, 4.0, 3.0, 30.0, 6.0, 2.0, 4.0
3.0, 23.0, 5.0, 2.0, 3.0, 3.0, 23.0, 5.0, 2.0, 3.0
3.0, 25.0, 4.0, 2.0, 3.0, 2.0, 6.0, 3.0, 0.0, 3.0
3.0, 28.0, 4.0, 3.0, 3.0, 2.0, 28.0, 4.0, 3.0, 3.0
2.0, 21.0, 3.0, 1.0, 2.0, 1.0, 21.0, 3.0, 1.0, 2.0
1.0, 15.0, 2.0, 2.0, 1.0, 1.0, 4.0, 2.0, 0.0, 2.0
1.0, 15.0, 2.0, 2.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0
1.0, 9.0, 2.0, 0.0, 1.0, 1.0, 9.0, 2.0, 0.0, 1.0
1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0
2.0, 21.0, 7.0, 0.0, 2.0, 1.0, 21.0, 7.0, 2.0, 1.0
2.0, 21.0, 7.0, 1.0, 2.0, 2.0, 21.0, 7.0, 1.0, 2.0
3.0, 12.0, 7.0, 3.0, 3.0, 2.0, 12.0, 7.0, 3.0, 3.0
5.0, 15.0, 6.0, 3.0, 5.0, 3.0, 13.0, 11.0, 0.0, 3.0
7.0, 22.0, 8.0, 4.0, 7.0, 4.0, 10.0, 6.0, 1.0, 4.0
7.0, 29.0, 8.0, 2.0, 7.0, 11.0, 35.0, 13.0, 1.0, 12.0
7.0, 29.0, 8.0, 2.0, 7.0, 6.0, 29.0, 8.0, 2.0, 7.0
6.0, 27.0, 7.0, 3.0, 6.0, 3.0, 27.0, 7.0, 3.0, 6.0
7.0, 41.0, 8.0, 2.0, 7.0, 11.0, 55.0, 14.0, 2.0, 12.0
7.0, 44.0, 10.0, 1.0, 7.0, 13.0, 64.0, 16.0, 3.0, 16.0
7.0, 44.0, 10.0, 0.0, 7.0, 6.0, 44.0, 10.0, 0.0, 7.0
9.0, 48.0, 9.0, 2.0, 9.0, 13.0, 80.0, 18.0, 2.0, 13.0
9.0, 48.0, 9.0, 2.0, 9.0, 13.0, 78.0, 17.0, 2.0, 13.0
9.0, 48.0, 9.0, 2.0, 9.0, 13.0, 75.0, 16.0, 3.0, 13.0
9.0, 48.0, 9.0, 1.0, 9.0, 6.0, 48.0, 9.0, 1.0, 9.0
6.0, 46.0, 8.0, 5.0, 6.0, 6.0, 46.0, 8.0, 5.0, 6.0
6.0, 44.0, 7.0, 5.0, 6.0, 12.0, 71.0, 15.0, 3.0, 13.0
12.0, 56.0, 12.0, 2.0, 12.0, 11.0, 56.0, 12.0, 2.0, 12.0
14.0, 75.0, 14.0, 2.0, 14.0, 12.0, 95.0, 14.0, 1.0, 12.0
4.0, 19.0, 8.0, 4.0, 4.0, 3.0, 19.0, 8.0, 4.0, 4.0
3.0, 18.0, 7.0, 5.0, 3.0, 5.0, 21.0, 7.0, 6.0, 5.0
3.0, 18.0, 7.0, 5.0, 3.0, 4.0, 21.0, 7.0, 9.0, 5.0
3.0, 14.0, 10.0, 3.0, 3.0, 2.0, 15.0, 9.0, 3.0, 2.0
3.0, 14.0, 10.0, 2.0, 3.0, 2.0, 14.0, 8.0, 3.0, 2.0
3.0, 14.0, 10.0, 2.0, 3.0, 2.0, 13.0, 7.0, 3.0, 2.0
3.0, 14.0, 10.0, 2.0, 3.0, 3.0, 14.0, 10.0, 2.0, 3.0
2.0, 11.0, 7.0, 0.0, 2.0, 2.0, 11.0, 7.0, 0.0, 2.0
2.0, 10.0, 6.0, 0.0, 2.0, 4.0, 23.0, 8.0, 6.0, 4.0
2.0, 10.0, 6.0, 0.0, 2.0, 3.0, 16.0, 8.0, 0.0, 5.0
2.0, 10.0, 6.0, 0.0, 2.0, 3.0, 22.0, 7.0, 7.0, 4.0
2.0, 10.0, 6.0, 2.0, 2.0, 4.0, 25.0, 8.0, 6.0, 5.0
2.0, 10.0, 6.0, 2.0, 2.0, 2.0, 10.0, 6.0, 2.0, 2.0
2.0, 9.0, 5.0, 2.0, 2.0, 3.0, 15.0, 7.0, 4.0, 5.0
2.0, 9.0, 5.0, 2.0, 2.0, 3.0, 13.0, 6.0, 4.0, 3.0
3.0, 9.0, 4.0, 1.0, 3.0, 2.0, 9.0, 4.0, 1.0, 3.0
2.0, 7.0, 3.0, 1.0, 2.0, 5.0, 13.0, 8.0, 1.0, 5.0
2.0, 7.0, 3.0, 1.0, 2.0, 2.0, 26.0, 7.0, 12.0, 3.0
2.0, 7.0, 3.0, 1.0, 2.0, 2.0, 24.0, 6.0, 12.0, 2.0
2.0, 7.0, 3.0, 1.0, 2.0, 2.0, 24.0, 6.0, 13.0, 2.0
3.0, 10.0, 4.0, 0.0, 3.0, 1.0, 10.0, 4.0, 0.0, 3.0
1.0, 8.0, 3.0, 0.0, 1.0, 1.0, 8.0, 3.0, 0.0, 1.0
1.0, 6.0, 2.0, 0.0, 1.0, 7.0, 31.0, 8.0, 12.0, 7.0
1.0, 6.0, 2.0, 0.0, 1.0, 1.0, 6.0, 2.0, 0.0, 1.0
1.0, 4.0, 1.0, 0.0, 1.0, 4.0, 14.0, 6.0, 3.0, 5.0
1.0, 4.0, 1.0, 0.0, 1.0, 6.0, 28.0, 7.0, 12.0, 7.0
1.0, 4.0, 1.0, 0.0, 1.0, 4.0, 28.0, 7.0, 13.0, 7.0
1.0, 4.0, 1.0, 0.0, 1.0, 4.0, 13.0, 5.0, 3.0, 4.0
1.0, 4.0, 1.0, 0.0, 1.0, 2.0, 25.0, 6.0, 15.0, 4.0
1.0, 5.0, 1.0, 0.0, 1.0, 2.0, 14.0, 4.0, 0.0, 4.0
1.0, 5.0, 1.0, 0.0, 1.0, 2.0, 27.0, 6.0, 11.0, 5.0
1.0, 5.0, 1.0, 0.0, 1.0, 3.0, 27.0, 6.0, 13.0, 5.0
1.0, 5.0, 1.0, 0.0, 1.0, 3.0, 27.0, 6.0, 14.0, 5.0
1.0, 5.0, 1.0, 0.0, 1.0, 2.0, 27.0, 6.0, 15.0, 5.0
1.0, 5.0, 1.0, 0.0, 1.0, 2.0, 23.0, 5.0, 13.0, 2.0
1.0, 5.0, 1.0, 0.0, 1.0, 2.0, 21.0, 4.0, 8.0, 2.0
1.0, 6.0, 1.0, 0.0, 1.0, 2.0, 17.0, 4.0, 0.0, 4.0
1.0, 6.0, 1.0, 0.0, 1.0, 3.0, 24.0, 5.0, 6.0, 4.0
1.0, 6.0, 1.0, 0.0, 1.0, 1.0, 22.0, 4.0, 8.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 21.0, 5.0, 1.0, 5.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 21.0, 5.0, 2.0, 5.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 19.0, 4.0, 0.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 24.0, 5.0, 5.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 24.0, 5.0, 6.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 24.0, 5.0, 7.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 24.0, 5.0, 8.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 23.0, 4.0, 10.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 25.0, 6.0, 4.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 25.0, 6.0, 5.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 22.0, 5.0, 3.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 23.0, 5.0, 5.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0, 4.0, 6.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 21.0, 4.0, 5.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 20.0, 4.0, 7.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 27.0, 8.0, 1.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 27.0, 8.0, 2.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 26.0, 7.0, 2.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 23.0, 6.0, 3.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 18.0, 4.0, 3.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 21.0, 5.0, 4.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 18.0, 4.0, 4.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 3.0, 3.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 2.0, 3.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 12.0, 4.0, 1.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 26.0, 8.0, 1.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 25.0, 7.0, 1.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 11.0, 3.0, 2.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 9.0, 2.0, 1.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 34.0, 9.0, 0.0, 9.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 32.0, 8.0, 0.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 31.0, 7.0, 2.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 30.0, 6.0, 4.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 28.0, 7.0, 2.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 28.0, 7.0, 3.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 35.0, 8.0, 0.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 33.0, 7.0, 0.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 28.0, 6.0, 1.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 27.0, 5.0, 2.0, 5.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 25.0, 4.0, 0.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 26.0, 6.0, 0.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 25.0, 5.0, 1.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 25.0, 5.0, 2.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 23.0, 4.0, 5.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 22.0, 4.0, 0.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 3.0, 0.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 3.0, 2.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0
3.0, 21.0, 7.0, 1.0, 3.0, 2.0, 21.0, 7.0, 1.0, 4.0
3.0, 21.0, 7.0, 2.0, 3.0, 3.0, 21.0, 7.0, 2.0, 3.0
3.0, 21.0, 7.0, 3.0, 3.0, 3.0, 21.0, 7.0, 3.0, 3.0
6.0, 25.0, 14.0, 1.0, 6.0, 5.0, 25.0, 14.0, 1.0, 6.0
5.0, 24.0, 13.0, 1.0, 5.0, 5.0, 24.0, 13.0, 1.0, 5.0
5.0, 21.0, 12.0, 1.0, 5.0, 5.0, 21.0, 12.0, 1.0, 5.0
4.0, 18.0, 8.0, 0.0, 4.0, 12.0, 32.0, 13.0, 3.0, 13.0
4.0, 20.0, 6.0, 1.0, 4.0, 10.0, 38.0, 15.0, 3.0, 15.0
4.0, 20.0, 6.0, 1.0, 4.0, 7.0, 35.0, 14.0, 5.0, 10.0
4.0, 20.0, 6.0, 1.0, 4.0, 6.0, 34.0, 13.0, 7.0, 7.0
4.0, 20.0, 6.0, 1.0, 4.0, 5.0, 32.0, 12.0, 8.0, 6.0
4.0, 21.0, 7.0, 2.0, 4.0, 3.0, 20.0, 5.0, 6.0, 4.0
4.0, 21.0, 7.0, 2.0, 4.0, 12.0, 37.0, 15.0, 6.0, 15.0
4.0, 21.0, 7.0, 2.0, 4.0, 2.0, 15.0, 4.0, 6.0, 3.0
4.0, 21.0, 7.0, 2.0, 4.0, 11.0, 36.0, 14.0, 8.0, 12.0
4.0, 21.0, 7.0, 2.0, 4.0, 10.0, 34.0, 13.0, 6.0, 11.0
4.0, 21.0, 7.0, 1.0, 4.0, 9.0, 33.0, 12.0, 7.0, 10.0
6.0, 25.0, 9.0, 2.0, 6.0, 6.0, 41.0, 12.0, 6.0, 12.0
6.0, 25.0, 9.0, 2.0, 6.0, 2.0, 15.0, 4.0, 6.0, 4.0
6.0, 25.0, 9.0, 2.0, 6.0, 1.0, 13.0, 3.0, 6.0, 2.0
6.0, 25.0, 9.0, 2.0, 6.0, 1.0, 13.0, 3.0, 7.0, 2.0
11.0, 29.0, 12.0, 3.0, 11.0, 10.0, 29.0, 12.0, 3.0, 11.0
11.0, 29.0, 12.0, 5.0, 11.0, 1.0, 6.0, 3.0, 6.0, 1.0
17.0, 57.0, 17.0, 2.0, 17.0, 2.0, 30.0, 7.0, 5.0, 5.0
17.0, 57.0, 17.0, 3.0, 17.0, 1.0, 27.0, 6.0, 7.0, 2.0
22.0, 86.0, 22.0, 0.0, 22.0, 1.0, 18.0, 4.0, 9.0, 2.0
22.0, 86.0, 22.0, 0.0, 22.0, 21.0, 86.0, 22.0, 0.0, 22.0
21.0, 101.0, 22.0, 0.0, 21.0, 1.0, 15.0, 4.0, 8.0, 3.0
21.0, 101.0, 22.0, 1.0, 21.0, 18.0, 101.0, 22.0, 1.0, 21.0
25.0, 125.0, 26.0, 1.0, 25.0, 24.0, 125.0, 26.0, 1.0, 25.0
24.0, 123.0, 25.0, 1.0, 24.0, 23.0, 123.0, 25.0, 1.0, 24.0
23.0, 119.0, 24.0, 1.0, 23.0, 22.0, 119.0, 24.0, 1.0, 23.0
22.0, 115.0, 23.0, 3.0, 22.0, 20.0, 115.0, 23.0, 3.0, 22.0
20.0, 114.0, 22.0, 6.0, 20.0, 19.0, 114.0, 22.0, 6.0, 20.0
28.0, 187.0, 28.0, 0.0, 28.0, 27.0, 187.0, 28.0, 0.0, 28.0
27.0, 205.0, 27.0, 0.0, 27.0, 26.0, 205.0, 27.0, 0.0, 27.0
6.0, 22.0, 11.0, 1.0, 6.0, 2.0, 12.0, 6.0, 1.0, 5.0
6.0, 22.0, 11.0, 1.0, 6.0, 6.0, 22.0, 11.0, 1.0, 6.0
6.0, 19.0, 10.0, 1.0, 6.0, 6.0, 19.0, 10.0, 1.0, 6.0
6.0, 18.0, 9.0, 4.0, 6.0, 2.0, 10.0, 5.0, 3.0, 2.0
8.0, 26.0, 15.0, 1.0, 8.0, 1.0, 5.0, 2.0, 5.0, 2.0
8.0, 26.0, 15.0, 1.0, 8.0, 7.0, 26.0, 15.0, 1.0, 8.0
8.0, 26.0, 15.0, 2.0, 8.0, 3.0, 13.0, 4.0, 6.0, 3.0
16.0, 37.0, 17.0, 2.0, 16.0, 15.0, 37.0, 17.0, 2.0, 16.0
15.0, 35.0, 16.0, 2.0, 15.0, 8.0, 35.0, 16.0, 2.0, 15.0
8.0, 34.0, 15.0, 3.0, 8.0, 2.0, 6.0, 3.0, 2.0, 3.0
8.0, 34.0, 15.0, 4.0, 8.0, 1.0, 4.0, 2.0, 1.0, 2.0
8.0, 34.0, 15.0, 5.0, 8.0, 6.0, 34.0, 15.0, 5.0, 8.0
6.0, 33.0, 14.0, 7.0, 6.0, 6.0, 33.0, 14.0, 7.0, 6.0
18.0, 45.0, 19.0, 2.0, 18.0, 17.0, 45.0, 19.0, 2.0, 18.0
22.0, 75.0, 23.0, 1.0, 22.0, 21.0, 75.0, 23.0, 1.0, 22.0
21.0, 71.0, 22.0, 3.0, 21.0, 20.0, 71.0, 22.0, 3.0, 21.0
20.0, 70.0, 21.0, 6.0, 20.0, 19.0, 70.0, 21.0, 6.0, 20.0
19.0, 67.0, 20.0, 11.0, 19.0, 18.0, 67.0, 20.0, 11.0, 19.0
22.0, 79.0, 24.0, 0.0, 22.0, 21.0, 79.0, 24.0, 0.0, 22.0
